"filename", "language", "JSON", "MCMETA", "mcfunction", "comment", "blank", "total"
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\magisches_wasser\trigger.mcfunction", "mcfunction", 0, 0, 10, 3, 7, 20
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\water-breathing\timer.mcfunction", "mcfunction", 0, 0, 16, 0, 14, 30
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\ocean\water-breathing\trigger.mcfunction", "mcfunction", 0, 0, 6, 0, 6, 12
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\sky\manatrank.mcfunction", "mcfunction", 0, 0, 7, 0, 3, 10
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\sky\sauger\main.mcfunction", "mcfunction", 0, 0, 7, 0, 3, 10
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\sky\sauger\set_damage.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\sky\sauger\show_size.mcfunction", "mcfunction", 0, 0, 32, 0, 12, 44
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\sky\sauger\trigger.mcfunction", "mcfunction", 0, 0, 5, 1, 4, 10
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\stone\hastetrank\timer.mcfunction", "mcfunction", 0, 0, 16, 0, 14, 30
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\stone\hastetrank\trigger.mcfunction", "mcfunction", 0, 0, 6, 0, 6, 12
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\stone\leveltrank\timer.mcfunction", "mcfunction", 0, 0, 16, 0, 15, 31
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\shop\stone\leveltrank\trigger.mcfunction", "mcfunction", 0, 0, 6, 0, 6, 12
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\custom-items\show-stats.mcfunction", "mcfunction", 0, 0, 20, 0, 13, 33
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\clear_items.mcfunction", "mcfunction", 0, 0, 3, 0, 0, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\clear_items\1.mcfunction", "mcfunction", 0, 0, 2, 0, 0, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\clear_items\2.mcfunction", "mcfunction", 0, 0, 2, 0, 0, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\clear_items\3.mcfunction", "mcfunction", 0, 0, 2, 0, 0, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\clear_items\4.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\clear_items\clear.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\force_leer_shop_refresh.mcfunction", "mcfunction", 0, 0, 3, 0, 0, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\fun\rick.mcfunction", "mcfunction", 0, 0, 2, 0, 0, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\fun\rick_2.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\boss_key\stage_1.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\boss_key\stage_2.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\boss_spawning\stage_1.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\boss_spawning\stage_2.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\compressed\stone.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\compressed\wood.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\boss-keks\stage_1.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\boss-keks\stage_2.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\boss-keks\stage_3.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\gravity-stone\all.mcfunction", "mcfunction", 0, 0, 4, 0, 0, 4
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\gravity-stone\epic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\gravity-stone\legendary.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\gravity-stone\mythic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\gravity-stone\rare.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\lebensfrucht.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\magische_schale.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\mana_messtab.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\photon\all.mcfunction", "mcfunction", 0, 0, 4, 0, 0, 4
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\photon\epic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\photon\legendary.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\photon\mythic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\customs\photon\rare.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_armor\all.mcfunction", "mcfunction", 0, 0, 8, 0, 0, 8
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_axe\all.mcfunction", "mcfunction", 0, 0, 5, 0, 2, 7
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_axe\common.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_axe\epic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_axe\legendary.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_axe\mythic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_axe\rare.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_fishing_rod\all.mcfunction", "mcfunction", 0, 0, 5, 0, 2, 7
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_fishing_rod\common.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_fishing_rod\epic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_fishing_rod\legendary.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_fishing_rod\mythic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_fishing_rod\rare.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_pickaxe\all.mcfunction", "mcfunction", 0, 0, 5, 0, 2, 7
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_pickaxe\common.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_pickaxe\epic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_pickaxe\legendary.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_pickaxe\mythic.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\element_pickaxe\rare.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\farm_slots\stage_2.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\nether\big_heal_pot.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\nether\hot_lava.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\nether\small_heal_pot.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\ocean\bossfrucht\stage_1.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\ocean\bossfrucht\stage_2.mcfunction", "mcfunction", 0, 0, 1, 0, 3, 4
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\ocean\magisches_wasser.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\ocean\water-breathing.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\sky\manatrank.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\stone\hastetrank.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\item\shop\stone\leveltrank.mcfunction", "mcfunction", 0, 0, 1, 0, 0, 1
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\portal\stage_1.mcfunction", "mcfunction", 0, 0, 15, 0, 3, 18
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\portal\stage_2.mcfunction", "mcfunction", 0, 0, 15, 0, 7, 22
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\portal\stage_3.mcfunction", "mcfunction", 0, 0, 15, 0, 7, 22
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\portal\stage_4.mcfunction", "mcfunction", 0, 0, 15, 0, 7, 22
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\fisher\respawn_all.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\fisher\spawn_here.mcfunction", "mcfunction", 0, 0, 1, 0, 1, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\foerster\respawn_all.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\foerster\spawn_here.mcfunction", "mcfunction", 0, 0, 1, 0, 1, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\stage-3_main\respawn_all.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\stage-3_main\spawn_here.mcfunction", "mcfunction", 0, 0, 1, 0, 1, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\stage-4_main\respawn_all.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\stage-4_main\spawn_here.mcfunction", "mcfunction", 0, 0, 1, 0, 1, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\steinmetz\respawn_all.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\debug\villager\steinmetz\spawn_here.mcfunction", "mcfunction", 0, 0, 1, 0, 1, 2
"c:\Users\timfi\curseforge\minecraft\Instances\Standart 1.21.3\saves\MinecraftElements\datapacks\minecraft-elements\data\elements\function\enderchest\admin-settings\abgaben.mcfunction", "mcfunction", 0, 0, 15, 0, 8, 23
